contract_id,contract_name,measure_id,measure_name,score,weight,domain
H1360 ,"UnitedHealthcare Benefits of Texas, Inc. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H1607 ,"ANTHEM INSURANCE COMPANIES, INC. ",D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H2458 ,MEDICA HEALTH PLANS ,D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H2582 ,ROCKY MOUNTAIN HEALTH MAINTENANCE ORGANIZATION INC ,D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H1799 ,"MOLINA HEALTHCARE OF KENTUCKY, INC. ",D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H1944 ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H1947 ,"COMMUNITY CARE HEALTH PLAN OF LOUISIANA, INC. ",D06,Getting Needed Prescription Drugs,5.0,1.0,Part D
H2168 ,VILLAGE SENIOR SERVICES CORPORATION ,D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H2230 ,"BCBS  OF MASSACHUSETTS HMO BLUE, INC. ",D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H2237 ,INDEPENDENT CARE HEALTH PLAN ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H2261 ,"BCBS  OF MASSACHUSETTS HMO BLUE, INC. ",D06,Getting Needed Prescription Drugs,1.0,1.0,Part D
H2422 ,"HEALTHPARTNERS, INC. ",D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H2486 ,"HUMANA MEDICAL PLAN OF UTAH, INC. ",D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H2577 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,D06,Getting Needed Prescription Drugs,1.0,1.0,Part D
H2737 ,"HEALTH NEW ENGLAND, INC. ",D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H2765 ,"SUMMIT HEALTH PLAN, INC. ",D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H2944 ,HUMANA INSURANCE COMPANY ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H2960 ,"HOMETOWN HEALTH PLAN, INC. ",D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H3113 ,"OXFORD HEALTH PLANS (NJ), INC. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H3152 ,AETNA HEALTH INC. (NJ) ,D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H3192 ,AETNA HEALTH OF MICHIGAN INC. ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H3288 ,AETNA HEALTH AND LIFE INSURANCE COMPANY ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H3312 ,AETNA HEALTH INC. (NY) ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H3347 ,"ELDERPLAN, INC. ",D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H3387 ,"UNITEDHEALTHCARE OF NEW YORK, INC. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H3443 ,"ALIGNMENT HEALTH PLAN OF ARIZONA, INC. ",D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H3447 ,"HEALTHKEEPERS, INC. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H3528 ,"CONNECTICARE, INC. ",D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H3536 ,"MATTHEW THORNTON HEALTH PLAN, INC. ",D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H3554 ,USABLE PPO INSURANCE COMPANY ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H3655 ,COMMUNITY INSURANCE COMPANY ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H3748 ,"AETNA BETTER HEALTH OF WASHINGTON, INC. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H3749 ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",D06,Getting Needed Prescription Drugs,5.0,1.0,Part D
H3810 ,"ALLCARE HEALTH PLAN, INC. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H3817 ,REGENCE BLUECROSS BLUESHIELD OF OREGON ,D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H3864 ,PACIFICSOURCE COMMUNITY HEALTH PLANS ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H3949 ,"BRAVO HEALTH PENNSYLVANIA, INC. ",D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H3975 ,"WELLCARE HEALTH INSURANCE COMPANY OF KENTUCKY, INC ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H4140 ,"DOCTORS HEALTHCARE PLANS, INC. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H4213 ,USABLE MUTUAL INSURANCE COMPANY ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H4227 ,"VISTA HEALTH PLAN, INC. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H5140 ,"BLUE CROSS AND BLUE SHIELD ARIZONA, INC. ",D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H5141 ,CLOVER INSURANCE COMPANY ,D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H4754 ,PACIFICSOURCE COMMUNITY HEALTH PLANS ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H4931 ,BANNER - UNIVERSITY CARE ADVANTAGE ,D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H4937 ,CALIFORNIA PHYSICIANS' SERVICE ,D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H5008 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H5050 ,KAISER FOUNDATION HEALTH PLAN OF WASHINGTON ,D06,Getting Needed Prescription Drugs,5.0,1.0,Part D
H5398 ,CENTENE VENTURE COMPANY KANSAS ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H5422 ,BLUE CROSS BLUE SHIELD HEALTHCARE PLAN OF GEORGIA ,D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H5434 ,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC. ",D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H5496 ,"IMPERIAL HEALTH PLAN OF CALIFORNIA, INC. ",D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H5549 ,VNS CHOICE ,D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H5580 ,MERCY CARE ,D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H5587 ,"HEALTH CHOICE ARIZONA, INC. ",D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H5608 ,"DENVER HEALTH MEDICAL PLAN, INC. ",D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H5649 ,"CENTRAL HEALTH PLAN OF CALIFORNIA, INC. ",D06,Getting Needed Prescription Drugs,1.0,1.0,Part D
H5826 ,COMMUNITY HEALTH PLAN OF WASHINGTON ,D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H5828 ,"AMERIGROUP TENNESSEE, INC. ",D06,Getting Needed Prescription Drugs,5.0,1.0,Part D
H5843 ,"BANNER HEALTH PLAN, INC. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H5859 ,"HEALTH PLAN OF CAREOREGON, INC. ",D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H5928 ,California Physicians' Service ,D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H5937 ,UCARE MINNESOTA ,D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H5945 ,PROMINENCE HEALTHFIRST ,D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H5970 ,HUMANA INSURANCE COMPANY OF NEW YORK ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H6158 ,"USABLE HMO, INC. ",D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H6237 ,REGENCE BLUECROSS BLUESHIELD OF OREGON ,D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H6328 ,"CARE N' CARE INSURANCE COMPANY, INC. ",D06,Getting Needed Prescription Drugs,5.0,1.0,Part D
H7245 ,PREMERA BLUE CROSS ,D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H6750 ,"HARVARD PILGRIM HEALTH CARE OF NEW ENGLAND, INC. ",D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H6898 ,"VERMONT BLUE ADVANTAGE, INC. ",D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H6910 ,"MOUNT CARMEL HEALTH PLAN OF IDAHO, INC. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H7123 ,"UPMC HEALTH COVERAGE, INC. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H7151 ,"DEVOTED HEALTH PLAN OF ILLINOIS, INC. ",D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H7326 ,"WELLCARE OF SOUTH CAROLINA, INC. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H7379 ,"CAREFIRST ADVANTAGE PPO, INC. ",D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H7404 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H7464 ,"UNITEDHEALTHCARE OF THE MID-ATLANTIC, INC. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H7621 ,"HUMANA HEALTH PLAN OF CALIFORNIA, INC. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
R3332 ,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC. ",D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H7925 ,"CENTENE VENTURE COMPANY INDIANA, INC. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
R3444 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
R4182 ,HUMANA INSURANCE COMPANY ,D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H8133 ,GHS INSURANCE COMPANY ,D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H8176 ,"MOLINA HEALTHCARE OF SOUTH CAROLINA,INC ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H8189 ,MANAGED HEALTH SERVICES INSURANCE CORP. ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H8211 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H8298 ,"HORIZON HEALTHCARE OF NEW JERSEY, INC. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H8554 ,GHS INSURANCE COMPANY ,D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H8578 ,"HEALTH NEW ENGLAND, INC. ",D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H8649 ,AETNA HEALTH OF UTAH INC ,D06,Getting Needed Prescription Drugs,5.0,1.0,Part D
H8764 ,ASPIRE HEALTH PLAN ,D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H8908 ,"HUMANA MEDICAL PLAN OF MICHIGAN, INC. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H8854 ,"CareFirst Advantage DSNP, Inc. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H9003 ,KAISER FOUNDATION HP OF THE N W ,D06,Getting Needed Prescription Drugs,5.0,1.0,Part D
H9047 ,PROVIDENCE HEALTH ASSURANCE ,D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H9065 ,"AMH HEALTH, LLC ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H9219 ,"AMH HEALTH PLANS OF MAINE, INC. ",D06,Getting Needed Prescription Drugs,2.0,1.0,Part D
H9364 ,"WELLCARE OF MAINE, INC. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H9460 ,"CIGNA HEALTHCARE OF ST LOUIS, INC. ",D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H9615 ,"MVP HEALTH PLAN, INC. ",D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
H9630 ,"ARKANSAS HEALTH AND WELLNESS HEALTH PLAN, INC ",D06,Getting Needed Prescription Drugs,5.0,1.0,Part D
H9686 ,"ALIGNMENT HEALTH PLAN OF NEVADA, INC. ",D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
H9730 ,"WELLCARE HEALTH INSURANCE COMPANY OF KENTUCKY, INC ",D06,Getting Needed Prescription Drugs,5.0,1.0,Part D
H9952 ,MEDICA HEALTH PLANS ,D06,Getting Needed Prescription Drugs,1.0,1.0,Part D
R1390 ,HUMANA INSURANCE COMPANY ,D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
R5329 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
R5342 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
R5826 ,HUMANA INSURANCE COMPANY ,D06,Getting Needed Prescription Drugs,3.0,1.0,Part D
R5941 ,"ANTHEM INSURANCE COMPANIES, INC. ",D06,Getting Needed Prescription Drugs,5.0,1.0,Part D
R6801 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
R7315 ,HUMANA INSURANCE COMPANY ,D06,Getting Needed Prescription Drugs,4.0,1.0,Part D
R7444 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,D06,Getting Needed Prescription Drugs,1.0,1.0,Part D
H0107 ,HEALTH CARE SERVICE CORPORATION ,D07,MPF Price Accuracy,4.0,1.0,Part D
H0712 ,"WELLCARE OF CONNECTICUT, INC. ",D07,MPF Price Accuracy,3.0,1.0,Part D
H0294 ,UNITEDHEALTHCARE INSURANCE COMPANY ,D07,MPF Price Accuracy,5.0,1.0,Part D
H0321 ,"ARIZONA PHYSICIANS IPA, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H0422 ,"UCARE HEALTH, INC. ",D07,MPF Price Accuracy,5.0,1.0,Part D
H0423 ,"METROPLUS HEALTH PLAN, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H0473 ,HUMANA INSURANCE COMPANY OF KENTUCKY ,D07,MPF Price Accuracy,1.0,1.0,Part D
H0504 ,CALIFORNIA PHYSICIANS' SERVICE ,D07,MPF Price Accuracy,4.0,1.0,Part D
H0543 ,UHC OF CALIFORNIA ,D07,MPF Price Accuracy,5.0,1.0,Part D
H0755 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,D07,MPF Price Accuracy,4.0,1.0,Part D
H0885 ,HEALTHIER NEW JERSEY INSURANCE COMPANY ,D07,MPF Price Accuracy,3.0,1.0,Part D
H0907 ,"AMERIGROUP IOWA, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H0913 ,"WELLCARE HEALTH PLANS OF NEW JERSEY, INC. ",D07,MPF Price Accuracy,3.0,1.0,Part D
H1016 ,"AVMED, INC. ",D07,MPF Price Accuracy,1.0,1.0,Part D
H1032 ,"Sunshine State Health Plan, Inc. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H1112 ,"WELLCARE OF GEORGIA, INC. ",D07,MPF Price Accuracy,3.0,1.0,Part D
H1170 ,"KAISER FOUNDATION HP OF GA, INC. ",D07,MPF Price Accuracy,5.0,1.0,Part D
H1969 ,"REGENCE BLUESHIELD OF IDAHO, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H1189 ,CHRISTUS HEALTH PLAN ,D07,MPF Price Accuracy,5.0,1.0,Part D
H1278 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,D07,MPF Price Accuracy,5.0,1.0,Part D
H2172 ,KAISER FDTN HLTH PLAN OF THE MID-ATLANTIC STATES ,D07,MPF Price Accuracy,5.0,1.0,Part D
H1304 ,"REGENCE BLUESHIELD OF IDAHO, INC. ",D07,MPF Price Accuracy,1.0,1.0,Part D
H1360 ,"UnitedHealthcare Benefits of Texas, Inc. ",D07,MPF Price Accuracy,5.0,1.0,Part D
H1607 ,"ANTHEM INSURANCE COMPANIES, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H2458 ,MEDICA HEALTH PLANS ,D07,MPF Price Accuracy,4.0,1.0,Part D
H2582 ,ROCKY MOUNTAIN HEALTH MAINTENANCE ORGANIZATION INC ,D07,MPF Price Accuracy,5.0,1.0,Part D
H1799 ,"MOLINA HEALTHCARE OF KENTUCKY, INC. ",D07,MPF Price Accuracy,1.0,1.0,Part D
H1944 ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H1947 ,"COMMUNITY CARE HEALTH PLAN OF LOUISIANA, INC. ",D07,MPF Price Accuracy,3.0,1.0,Part D
H2168 ,VILLAGE SENIOR SERVICES CORPORATION ,D07,MPF Price Accuracy,3.0,1.0,Part D
H2224 ,"SENIOR WHOLE HEALTH, LLC ",D07,MPF Price Accuracy,1.0,1.0,Part D
H2230 ,"BCBS  OF MASSACHUSETTS HMO BLUE, INC. ",D07,MPF Price Accuracy,5.0,1.0,Part D
H2237 ,INDEPENDENT CARE HEALTH PLAN ,D07,MPF Price Accuracy,3.0,1.0,Part D
H2261 ,"BCBS  OF MASSACHUSETTS HMO BLUE, INC. ",D07,MPF Price Accuracy,5.0,1.0,Part D
H2422 ,"HEALTHPARTNERS, INC. ",D07,MPF Price Accuracy,3.0,1.0,Part D
H2486 ,"HUMANA MEDICAL PLAN OF UTAH, INC. ",D07,MPF Price Accuracy,1.0,1.0,Part D
H2577 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,D07,MPF Price Accuracy,5.0,1.0,Part D
H2737 ,"HEALTH NEW ENGLAND, INC. ",D07,MPF Price Accuracy,5.0,1.0,Part D
H2765 ,"SUMMIT HEALTH PLAN, INC. ",D07,MPF Price Accuracy,3.0,1.0,Part D
H2944 ,HUMANA INSURANCE COMPANY ,D07,MPF Price Accuracy,1.0,1.0,Part D
H2960 ,"HOMETOWN HEALTH PLAN, INC. ",D07,MPF Price Accuracy,2.0,1.0,Part D
H3113 ,"OXFORD HEALTH PLANS (NJ), INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H3152 ,AETNA HEALTH INC. (NJ) ,D07,MPF Price Accuracy,4.0,1.0,Part D
H3192 ,AETNA HEALTH OF MICHIGAN INC. ,D07,MPF Price Accuracy,3.0,1.0,Part D
H3288 ,AETNA HEALTH AND LIFE INSURANCE COMPANY ,D07,MPF Price Accuracy,4.0,1.0,Part D
H3312 ,AETNA HEALTH INC. (NY) ,D07,MPF Price Accuracy,3.0,1.0,Part D
H3347 ,"ELDERPLAN, INC. ",D07,MPF Price Accuracy,1.0,1.0,Part D
H3387 ,"UNITEDHEALTHCARE OF NEW YORK, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H3443 ,"ALIGNMENT HEALTH PLAN OF ARIZONA, INC. ",D07,MPF Price Accuracy,3.0,1.0,Part D
H3447 ,"HEALTHKEEPERS, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H3528 ,"CONNECTICARE, INC. ",D07,MPF Price Accuracy,5.0,1.0,Part D
H3536 ,"MATTHEW THORNTON HEALTH PLAN, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H3554 ,USABLE PPO INSURANCE COMPANY ,D07,MPF Price Accuracy,4.0,1.0,Part D
H3655 ,COMMUNITY INSURANCE COMPANY ,D07,MPF Price Accuracy,3.0,1.0,Part D
H3748 ,"AETNA BETTER HEALTH OF WASHINGTON, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H3749 ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H3810 ,"ALLCARE HEALTH PLAN, INC. ",D07,MPF Price Accuracy,2.0,1.0,Part D
H3817 ,REGENCE BLUECROSS BLUESHIELD OF OREGON ,D07,MPF Price Accuracy,4.0,1.0,Part D
H3864 ,PACIFICSOURCE COMMUNITY HEALTH PLANS ,D07,MPF Price Accuracy,4.0,1.0,Part D
H3949 ,"BRAVO HEALTH PENNSYLVANIA, INC. ",D07,MPF Price Accuracy,5.0,1.0,Part D
H3975 ,"WELLCARE HEALTH INSURANCE COMPANY OF KENTUCKY, INC ",D07,MPF Price Accuracy,5.0,1.0,Part D
H4094 ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H4140 ,"DOCTORS HEALTHCARE PLANS, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H4213 ,USABLE MUTUAL INSURANCE COMPANY ,D07,MPF Price Accuracy,4.0,1.0,Part D
H4227 ,"VISTA HEALTH PLAN, INC. ",D07,MPF Price Accuracy,3.0,1.0,Part D
H5140 ,"BLUE CROSS AND BLUE SHIELD ARIZONA, INC. ",D07,MPF Price Accuracy,3.0,1.0,Part D
H5141 ,CLOVER INSURANCE COMPANY ,D07,MPF Price Accuracy,1.0,1.0,Part D
H4754 ,PACIFICSOURCE COMMUNITY HEALTH PLANS ,D07,MPF Price Accuracy,5.0,1.0,Part D
H4931 ,BANNER - UNIVERSITY CARE ADVANTAGE ,D07,MPF Price Accuracy,4.0,1.0,Part D
H4937 ,CALIFORNIA PHYSICIANS' SERVICE ,D07,MPF Price Accuracy,4.0,1.0,Part D
H5008 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,D07,MPF Price Accuracy,5.0,1.0,Part D
H5050 ,KAISER FOUNDATION HEALTH PLAN OF WASHINGTON ,D07,MPF Price Accuracy,5.0,1.0,Part D
H5398 ,CENTENE VENTURE COMPANY KANSAS ,D07,MPF Price Accuracy,5.0,1.0,Part D
H5422 ,BLUE CROSS BLUE SHIELD HEALTHCARE PLAN OF GEORGIA ,D07,MPF Price Accuracy,4.0,1.0,Part D
H5434 ,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC. ",D07,MPF Price Accuracy,5.0,1.0,Part D
H5496 ,"IMPERIAL HEALTH PLAN OF CALIFORNIA, INC. ",D07,MPF Price Accuracy,5.0,1.0,Part D
H5549 ,VNS CHOICE ,D07,MPF Price Accuracy,3.0,1.0,Part D
H5580 ,MERCY CARE ,D07,MPF Price Accuracy,1.0,1.0,Part D
H5587 ,"HEALTH CHOICE ARIZONA, INC. ",D07,MPF Price Accuracy,5.0,1.0,Part D
H5608 ,"DENVER HEALTH MEDICAL PLAN, INC. ",D07,MPF Price Accuracy,3.0,1.0,Part D
H5649 ,"CENTRAL HEALTH PLAN OF CALIFORNIA, INC. ",D07,MPF Price Accuracy,3.0,1.0,Part D
H5826 ,COMMUNITY HEALTH PLAN OF WASHINGTON ,D07,MPF Price Accuracy,5.0,1.0,Part D
H5828 ,"AMERIGROUP TENNESSEE, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H5843 ,"BANNER HEALTH PLAN, INC. ",D07,MPF Price Accuracy,3.0,1.0,Part D
H5859 ,"HEALTH PLAN OF CAREOREGON, INC. ",D07,MPF Price Accuracy,5.0,1.0,Part D
H5928 ,California Physicians' Service ,D07,MPF Price Accuracy,4.0,1.0,Part D
H5937 ,UCARE MINNESOTA ,D07,MPF Price Accuracy,5.0,1.0,Part D
H5945 ,PROMINENCE HEALTHFIRST ,D07,MPF Price Accuracy,2.0,1.0,Part D
H5970 ,HUMANA INSURANCE COMPANY OF NEW YORK ,D07,MPF Price Accuracy,1.0,1.0,Part D
H5989 ,"HEALTHFIRST HEALTH PLAN, INC. ",D07,MPF Price Accuracy,2.0,1.0,Part D
H6158 ,"USABLE HMO, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H6237 ,REGENCE BLUECROSS BLUESHIELD OF OREGON ,D07,MPF Price Accuracy,4.0,1.0,Part D
H6328 ,"CARE N' CARE INSURANCE COMPANY, INC. ",D07,MPF Price Accuracy,5.0,1.0,Part D
H7245 ,PREMERA BLUE CROSS ,D07,MPF Price Accuracy,3.0,1.0,Part D
H6750 ,"HARVARD PILGRIM HEALTH CARE OF NEW ENGLAND, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H6898 ,"VERMONT BLUE ADVANTAGE, INC. ",D07,MPF Price Accuracy,5.0,1.0,Part D
H6910 ,"MOUNT CARMEL HEALTH PLAN OF IDAHO, INC. ",D07,MPF Price Accuracy,2.0,1.0,Part D
H7123 ,"UPMC HEALTH COVERAGE, INC. ",D07,MPF Price Accuracy,5.0,1.0,Part D
H7151 ,"DEVOTED HEALTH PLAN OF ILLINOIS, INC. ",D07,MPF Price Accuracy,1.0,1.0,Part D
H7326 ,"WELLCARE OF SOUTH CAROLINA, INC. ",D07,MPF Price Accuracy,5.0,1.0,Part D
H7404 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,D07,MPF Price Accuracy,5.0,1.0,Part D
H7464 ,"UNITEDHEALTHCARE OF THE MID-ATLANTIC, INC. ",D07,MPF Price Accuracy,5.0,1.0,Part D
H7621 ,"HUMANA HEALTH PLAN OF CALIFORNIA, INC. ",D07,MPF Price Accuracy,1.0,1.0,Part D
R3332 ,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H7925 ,"CENTENE VENTURE COMPANY INDIANA, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
R3444 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,D07,MPF Price Accuracy,5.0,1.0,Part D
R4182 ,HUMANA INSURANCE COMPANY ,D07,MPF Price Accuracy,1.0,1.0,Part D
H8133 ,GHS INSURANCE COMPANY ,D07,MPF Price Accuracy,4.0,1.0,Part D
H8176 ,"MOLINA HEALTHCARE OF SOUTH CAROLINA,INC ",D07,MPF Price Accuracy,2.0,1.0,Part D
H8189 ,MANAGED HEALTH SERVICES INSURANCE CORP. ,D07,MPF Price Accuracy,1.0,1.0,Part D
H8211 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,D07,MPF Price Accuracy,5.0,1.0,Part D
H8298 ,"HORIZON HEALTHCARE OF NEW JERSEY, INC. ",D07,MPF Price Accuracy,3.0,1.0,Part D
H8554 ,GHS INSURANCE COMPANY ,D07,MPF Price Accuracy,3.0,1.0,Part D
H8578 ,"HEALTH NEW ENGLAND, INC. ",D07,MPF Price Accuracy,4.0,1.0,Part D
H8649 ,AETNA HEALTH OF UTAH INC ,D07,MPF Price Accuracy,4.0,1.0,Part D
H8764 ,ASPIRE HEALTH PLAN ,D07,MPF Price Accuracy,3.0,1.0,Part D
H8908 ,"HUMANA MEDICAL PLAN OF MICHIGAN, INC. ",D07,MPF Price Accuracy,1.0,1.0,Part D
H8854 ,"CareFirst Advantage DSNP, Inc. ",D07,MPF Price Accuracy,2.0,1.0,Part D
H9003 ,KAISER FOUNDATION HP OF THE N W ,D07,MPF Price Accuracy,5.0,1.0,Part D
H9047 ,PROVIDENCE HEALTH ASSURANCE ,D07,MPF Price Accuracy,2.0,1.0,Part D
H9065 ,"AMH HEALTH, LLC ",D07,MPF Price Accuracy,4.0,1.0,Part D
H9191 ,"PROVIDER PARTNERS HEALTH PLAN OF MISSOURI, INC. ",D07,MPF Price Accuracy,2.0,1.0,Part D
